id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm577690,A Place in the Stars,MOVIE,A young lawyer gets a case he believes will make him rich. In the process he encounters dangerous men willing to kill to protect a fake and adulterated medical drugs trade worth billions in Nigeria. The outcome helps him come to terms with his life and resolve the clash of values he has had with his father all along.,2014,,112,"['thriller', 'drama']",['NG'],,tt3522136,6.2,19.0,1.176,
tm472195,Almost Love,MOVIE,"Adam and Marklin’s 5-year relationship has gone from a passionate flame to a simmer, forcing them to reconcile with each other’s shortcomings while their friends endlessly search for love in New York City.",2019,,94,"['comedy', 'drama', 'romance']",['US'],,tt8739582,5.7,1133.0,4.298,6.4
tm1019885,F3: Fun and Frustration,MOVIE,"Venky and Varun Yadav are ordinary guys with ordinary lives. Their struggle is all about money. One day they hear about a wealthy industrialist in Vijayanagaram who is looking for his heir. What happens when Venky, Varun and the gang arrive at his doorsteps pretending to be his heir.",2022,,148,"['comedy', 'romance', 'family']",['IN'],,tt13645322,5.5,1199.0,11.729,6.0
tm322569,Hasan Minhaj: Homecoming King,MOVIE,"Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism, immigrant parents, prom night horrors and more in this stand-up special.",2017,,72,"['comedy', 'documentation']",['US'],,tt6900644,8.2,7250.0,5.657,7.8
tm130574,Did You Hear About the Morgans?,MOVIE,"In New York City, an estranged couple who witness a murder are relocated to small-town Wyoming as part of a witness-protection program.",2009,PG-13,103,"['comedy', 'drama', 'romance']",['US'],,tt1314228,4.9,40551.0,12.459,5.4
ts223895,"Hi Bye, Mama!",SHOW,"When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",2020,,63,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],2.0,tt11804034,7.9,1639.0,27.87,8.1
tm245297,Justin Timberlake + The Tennessee Kids,MOVIE,"For Justin Timberlake it's the final two dates of his 20/20 Experience World Tour at the MGM Grand Garden Arena in Las Vegas. Surrounded by the 25 band members of The Tennessee Kids and featuring show-stopping performances from one of the highest-grossing tours of the decade, the film is a culmination of the singer’s 134 shows and 2 years on the road.",2016,,90,"['music', 'documentation']",['US'],,tt5001772,7.6,2191.0,3.257,7.6
tm403346,Chadi Jawani Budhe Nu,MOVIE,"A small-time businessman (B.S. Sood) reaches the ""naughty forties"". Now his wife is not good enough anymore, so he decides he needs a modern up to date mistress, resulting in hilarious situations.",1976,,135,['romance'],['IN'],,tt3290368,4.6,14.0,0.62,6.0
ts92405,Hasmukh,SHOW,"A timid, small-town comedian's long-awaited big break takes a dark turn when he realizes committing murder is the only way to keep his onstage mojo.",2020,TV-MA,32,"['comedy', 'crime', 'drama']",['IN'],1.0,tt9359294,5.3,2680.0,2.372,7.0
ts22082,Knight Rider,SHOW,"Michael Long, an undercover police officer, is shot while investigating a case and left for dead by his assailants. He is rescued by Wilton Knight, a wealthy, dying millionaire and inventor who arranges life-saving surgery, including a new face and a new identity--that of Michael Knight. Michael is then given a special computerized and indestructible car called the Knight Industries Two Thousand (nicknamed KITT), and a mission: apprehend criminals who are beyond the reach of the law. The series depicts Michael's exploits as he and KITT battle the forces of evil on behalf of the Foundation for Law and Government.",1982,TV-PG,51,"['scifi', 'action', 'crime', 'drama']",['US'],4.0,tt0083437,6.9,34115.0,50.267,7.5
tm327053,The Killer,MOVIE,"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",2017,,99,"['western', 'horror', 'action']",['BR'],,tt5379294,6.0,2664.0,17.109,6.2
tm314705,Jo Koy: Live from Seattle,MOVIE,"Between raising a teenage boy and growing up with a Filipino mother, stand-up comic Jo Koy has been through a lot. He's here to tell you all about it.",2017,,63,['comedy'],['US'],,tt6720442,7.2,1357.0,4.003,6.7
tm407318,Sofía Niño de Rivera: Natural Selection,MOVIE,"If it were up to this Mexican comedian, marriage proposals would occur in the middle of a couple's biggest argument.",2018,,62,['comedy'],['MX'],,tt7607378,6.9,241.0,1.151,6.2
tm348386,Resurface,MOVIE,A suicidal war veteran finds like-minded souls in a surf therapy program that helps traumatized soldiers heal while riding the waves.,2017,,27,"['documentation', 'sport', 'war']",['US'],,tt6081408,7.1,286.0,2.459,7.2
ts88296,Ares,SHOW,"When her friend suffers a bizarre accident, Rosa realizes the secret student society they've just joined is built on demonic secrets from Dutch history.",2020,TV-MA,29,"['thriller', 'horror', 'drama']",['NL'],1.0,tt8404520,5.7,4389.0,7.928,6.9
ts9075,The Fix,SHOW,"Comedians Jimmy Carr, D.L. Hughley and Katherine Ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",2018,TV-MA,27,['comedy'],['US'],1.0,tt5960546,7.0,1957.0,1.555,6.5
tm348993,22 July,MOVIE,"In Norway on 22 July 2011, neo-Nazi terrorist Anders Behring Breivik murdered 77 young people attending a Labour Party Youth Camp on Utöya Island outside of Oslo. This three-part story will focus on the survivors of the attacks, the political leadership of Norway, and the lawyers involved.",2018,R,143,"['thriller', 'crime', 'drama', 'history', 'european']","['US', 'IS', 'NO']",,tt7280898,6.8,33609.0,33.575,7.2
tm244923,My Mother's Wound,MOVIE,"Upon turning eight-teen, Salih leaves the orphanage to find his lost family and begins working in a Serbian farm. Suddenly, at the most unexpected moment he has found a home. Will he ever be able to let go of the ghosts of his past and be happy in this new life? As tension escalates disquieting secrets surface. A gripping tale of family, love and identity, My Mother's Wound follows Salih as he searches for a trail of hope amongst war-torn lives.",2016,PG-13,120,"['drama', 'thriller', 'war']",['TR'],,tt5684860,7.3,3692.0,4.392,6.9
tm32144,We Are Marshall,MOVIE,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",2006,PG,131,"['drama', 'sport']",['US'],,tt0758794,7.0,61345.0,13.173,6.9
tm840438,Mike Birbiglia: The New One,MOVIE,Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.,2019,,85,['comedy'],[],,tt11163014,7.7,1845.0,1.696,7.4
tm818266,The Forgotten Battle,MOVIE,"1944, the Second World War. A British glider pilot, a Dutch boy fighting on the German side and a Dutch female resistance member all end up involved in the Battle of the Schelde. Their choices differ, but their goal is the same: freedom.",2020,,124,"['drama', 'war', 'history', 'documentation', 'european']","['BE', 'LT', 'NL']",,tt10521092,7.1,27275.0,33.974,7.2
tm476959,What Did I Mess,MOVIE,"The romp revolves around a dinner party hosted by the young and vicacious Nayla to introduce Fares, the love of her life, to Silvio, her new fiancé.",2018,PG-13,100,"['comedy', 'romance']",['LB'],,tt9163340,7.1,701.0,0.749,6.0
tm474618,A Tale of Two Kitchens,MOVIE,"Two countries, two restaurants, one vision. At Gabriela Cámara's acclaimed Contramar in Mexico City, the welcoming, uniformed waiters are as beloved by diners as the menu featuring fresh, local seafood caught within 24 hours. The entire staff sees themselves as part of an extended family. Meanwhile at Cala in San Francisco, Cámara hires staff from different backgrounds and cultures, including ex-felons and ex-addicts, who view the work as an important opportunity to grow as individuals. A Tale of Two Kitchens explores the ways in which a restaurant can serve as a place of both dignity and community.",2019,,29,['documentation'],"['MX', 'US']",,tt10243660,6.5,145.0,2.511,6.6
tm239762,Tony Robbins: I Am Not Your Guru,MOVIE,"Granted unprecedented access, Berlinger captures renowned life and business strategist Tony Robbins behind the scenes of his mega seminar Date with Destiny, pulling back the curtain on this life-altering and controversial event, the zealous participants and the man himself.",2016,,115,['documentation'],['US'],,tt5151716,6.6,4391.0,6.569,6.6
tm427143,Edge of Fear,MOVIE,"After being stabbed in the heart by ruthless home invaders, a man is left for dead. Now weak, outnumbered, and knife sticking from his chest, he attempts to do the impossible: save his wife from these murderers before he bleeds to death.",2018,R,91,"['action', 'thriller', 'crime']",['US'],,tt7149916,4.4,3187.0,8.766,4.7
tm912400,Jack Whitehall: I'm Only Joking,MOVIE,"Jack Whitehall hits the stage with hilarious tales about happy couples, life in hotels, human stupidity and his well-traveled father.",2020,,58,['comedy'],['GB'],,tt12588432,6.6,1519.0,3.128,6.1
tm354136,"El Especial de Alex Fernández, el Especial",MOVIE,"From a Mexico City theme park, energetic stand-up Alex Fernández riffs on music, cheap toys, insecurity and other fun things about growing up.",2017,,52,['comedy'],['MX'],,tt7520228,6.7,74.0,0.954,6.7
tm810357,True: Happy Hearts Day,MOVIE,"True and Bartleby try to cheer up the Rainbow Kingdom's loneliest citizen, but his gloomy mood is contagious! Can a trio of wishes turn things around?",2019,G,23,"['action', 'animation', 'family']",['CA'],,,,,2.006,7.0
tm246543,Journey to Greenland,MOVIE,"Thomas and Thomas are going through a rough patch: they are both thirty-something actors living in Paris. They randomly decide to leave the city and fly away to Kullorsuaq, one of the most remote villages of Greenland, where Thomas' father Nathan lives. Among the Inuit community, they will discover the charms of the local customs and their friendship will be challenged.",2016,,98,"['drama', 'comedy', 'european']","['GL', 'FR']",,tt4641248,6.3,1343.0,3.262,6.2
tm1046627,Hypnotic,MOVIE,"A young woman seeking self-improvement enlists the help of a renowned hypnotherapist. But after a handful of intense sessions, she discovers unexpected and deadly consequences.",2021,,88,"['thriller', 'horror', 'drama']",['CA'],,tt12383460,5.3,15690.0,71.857,6.121
tm496588,Azali,MOVIE,"Thrust into Accra by circumstances, a 14-year-old girl from Northern Ghana must endure life in the slums of Accra, and find a way to get back home.",2018,,92,['drama'],['GH'],,tt8630282,5.7,213.0,1.584,5.7
tm1092075,Forever Rich,MOVIE,A rising rap superstar spirals out when a humiliating video goes viral and pushes him into a battle for redemption — over the course of one long night.,2021,R,90,"['crime', 'comedy', 'drama', 'music', 'thriller']",['NL'],,tt12748300,5.5,1025.0,17.216,6.0
tm834653,The Knight and the Princess,MOVIE,"An unwavering young warrior's determination to save women and children abducted by pirates, leads him to his sweetheart and to confront a brutal tyrant and his devious sorcerer.",2019,PG,97,"['comedy', 'family', 'fantasy', 'history', 'animation', 'action']","['EG', 'SA']",,tt10963790,5.5,394.0,1.209,
tm37573,"All's Well, Ends Well",MOVIE,Romantic comedy following four couples who meet through a dating website. Four men go on a heroic mission to help four women and wind up experiencing a series of mishaps.,2012,,118,"['romance', 'comedy']",['HK'],,tt2051818,5.1,338.0,4.674,4.9
tm96052,Palermo Hollywood,MOVIE,"In a country that has been broken down and corupted by poverty, Pablo and Mario are best friends and local thieves. Although they come from very different backgrounds, they help each other out by commiting petty crimes that help Pablo support his family and Mario become independent from his own. In a twist of fate, they become involved in a kidnapping that goes sour. This tragedy triggers and unmasks a series of events that changes their lives forever. Now the two friends will be tested and their lives taken to the limit.",2004,,113,['drama'],['AR'],,tt0422907,5.3,203.0,2.239,5.3
tm991351,Pelé,MOVIE,"Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé's extraordinary path from breakthrough talent to national hero. Mixing rare archival footage and exclusive interviews, this documentary celebrates the legendary Brazilian footballer who personified football as art.",2021,PG-13,108,"['documentation', 'sport']",['GB'],,tt13842562,7.0,4256.0,19.653,7.5
tm246579,Rainbow Time,MOVIE,"Todd grew up under the strange shadow of his older mentally challenged brother Shonzi. As kids, Shonzi forced Todd to make action movies. As adults he pressures him to share love life details, even showing Shonzi a sex tape he made with an old girlfriend to help him cope when family tragedy hits. When their dad suffers a heart attack, Shonzi (now 40, and still a virgin) moves in with Todd and his new girlfriend Lindsay. Shonzi wants desperately to be included in their relationship like old times. When Shonzi’s begging become threats to reveal secrets from their past, Todd must find the courage to be honest with Lindsay, even if it means the end of their relationship.",2016,,91,"['drama', 'comedy']",['US'],,tt5167174,5.9,726.0,3.352,5.9
tm218052,Drishyam,MOVIE,"A simple, street-smart man tries to protect his family from a tough cop looking for his missing son.",2015,R,163,"['thriller', 'crime', 'drama']",['IN'],,tt4430212,8.2,80320.0,9.208,7.9
tm349803,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",MOVIE,Offbeat documentarian Chris Smith provides a behind-the-scenes look at how Jim Carrey adopted the persona of idiosyncratic comedian Andy Kaufman on the set of Man on the Moon.,2017,,94,"['documentation', 'comedy']","['CA', 'US']",,tt7214762,7.6,25948.0,10.704,7.6
tm844642,Michelle Wolf: Joke Show,MOVIE,"Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.",2019,,59,['comedy'],['US'],,tt11269704,7.2,1621.0,3.234,6.8
ts38812,Fearless,SHOW,"On a journey from Brazil to the Las Vegas championships, professional bull riders risk it all to earn money, respect and titles.",2016,,42,"['documentation', 'reality']",['US'],2.0,tt9556710,7.0,304.0,3.34,8.0
ts85138,Dogs,SHOW,"These six intimate stories explore the abiding emotional bonds that form between dogs and their caregivers, no matter the circumstances.",2018,TV-PG,50,"['documentation', 'reality', 'history']",['US'],2.0,tt9201008,8.0,1282.0,3.54,8.3
tm1080554,Rudra: Secret of the Black Moon,MOVIE,"Kid magician Rudra sets out to save Earth from the demon of Black Moon planet, but can he get the job done if his spells don't work on enemy territory?",2020,,87,[],[],,,,,0.6,
ts56481,Great News,SHOW,A New Jersey mom puts her relationship with her daughter to the test when she lands an internship at the same TV station where her daughter works.,2017,TV-PG,21,['comedy'],['US'],2.0,tt4955480,7.0,6810.0,8.665,6.5
tm367264,Milada,MOVIE,"The story of communist show-trial victim Milada Horáková. Horáková was one of the first victims of the communist regime in Czechoslovakia. She opposed the communist coup in 1948 but did not leave the country. She was arrested and tried for treason on fabricated charges in a show trial that was broadcast on the radio and shown in film clips. The film focuses on the time from 1945 to 1950 when the communists took over, but also goes back a little further in Horáková's life into the late 1930s",2017,,130,"['drama', 'history', 'european']","['CZ', 'US']",,tt4554212,6.3,1331.0,8.556,7.0
tm139870,Opening Night,MOVIE,A failed Broadway singer who now works as a production manager must save opening night on his new production by wrangling his eccentric cast and crew.,2016,,90,"['comedy', 'thriller', 'drama', 'crime', 'action']",['US'],,tt4156972,6.0,2662.0,7.809,5.9
tm437608,Adam Sandler: 100% Fresh,MOVIE,"Adam Sandler takes his comical musical musings back out on the road, from comedy clubs to concert halls to one very unsuspecting subway station.",2018,R,73,"['comedy', 'music']",['US'],,tt9036126,7.5,5178.0,12.969,7.3
tm1091956,A Faraway Land,MOVIE,"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",2021,,101,['drama'],"['PH', 'FO']",,tt15260940,5.0,136.0,1.748,6.7
tm211302,Front Cover,MOVIE,"One man does all he can to veil his Asian heritage; the other takes great pains to hide his sexual orientation. Both of these things begin to change when Ryan is hired to prepare film star Ning for a fashion shoot, and the men develop a bond.",2016,,87,"['drama', 'romance', 'comedy']",['US'],,tt3185602,6.4,1059.0,3.39,6.4
tm474496,Mujeres arriba,MOVIE,Three friends seek a more entertaining and fiery sex-life with their partners.,2020,,100,"['comedy', 'romance']",['CL'],,tt10349240,3.8,471.0,5.945,7.5
ts21740,Black Butler,SHOW,"In Victorian-era London, on the night of Ciel Phantomhive's tenth birthday a fire destroyed his manor and killed both of his parents. In a moment of death Ceil strikes a deal with a demon, his soul in exchange for revenge. This demon becomes his butler and calls himself by name of Sebastian Michaelis, to protect and serve Ciel until the deal has been completed. One month after the fire Ciel returns from being missing, with his new butler Sebastian. Ceil is now the head of the Phantomhive corporation, handling all business affairs as well as the work as the Queen of England’s guard dog and looking for his parents murders.",2008,TV-MA,25,"['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime']",['JP'],3.0,tt1316554,8.2,1877.0,36.122,7.5
tm943771,Angela's Christmas Wish,MOVIE,"A determined Angela makes a wish to reunite her family in time for Christmas, then launches a plan to find her way from Ireland to Australia.",2020,G,47,"['animation', 'family', 'comedy', 'drama']","['US', 'IE']",,tt13260836,7.1,1451.0,27.407,6.3
ts56674,The Mr. Peabody & Sherman Show,SHOW,"The world's smartest dog and his boy host a zany late-night comedy show from a swanky penthouse, with time-traveling historical figures and a live audience.",2015,,23,"['animation', 'scifi', 'comedy', 'family', 'history']",['US'],4.0,tt5021206,5.6,442.0,5.557,7.4
ts90511,Crime Diaries: Night Out,SHOW,"After going to a Halloween party, college student Luis Andrés Colmenares is found dead. Was it an accident or murder? Inspired by true events.",2019,TV-MA,44,['crime'],['MX'],1.0,tt10242266,7.3,865.0,11.376,7.3
tm231911,Everyday I Love You,MOVIE,Two people bound together in the same road and fall for each other in an unexpected way.,2015,,122,"['romance', 'drama']",['PH'],,tt4944460,7.0,496.0,1.504,7.8
tm675820,A Boy Called Christmas,MOVIE,"In this origin story of Father Christmas, an ordinary boy (with a loyal pet mouse and a reindeer at his side) sets out on an extraordinary adventure to find his father who is on a quest to discover the fabled village of Elfhelm.",2021,PG,106,"['drama', 'family', 'fantasy', 'action']",['GB'],,tt10187208,6.7,21085.0,60.608,7.507
tm1229846,My Daughter's Killer,MOVIE,A father fights for decades to bring his daughter's killer to justice in France and Germany before taking extreme measures.,2022,R,83,"['documentation', 'crime']","['DE', 'FR']",,tt21049266,6.9,832.0,177.035,6.6
ts219423,Masters of the Universe: Revelation,SHOW,The war for Eternia begins again in what may be the final battle between He-Man and Skeletor. A new animated series from writer-director Kevin Smith.,2021,TV-PG,26,"['family', 'fantasy', 'scifi', 'action', 'drama', 'animation', 'comedy']",['US'],2.0,tt10826054,5.3,26422.0,26.04,6.8
tm450769,Nathicharami,MOVIE,"A widow struggles with the dilemma of her own growing sexual needs, and her desire to remain faithful to the memory of her late husband.",2018,,116,['drama'],['IN'],,tt9084890,7.1,320.0,1.623,7.2
ts253685,Secret of Success,SHOW,An aspiring actor uses a magical book to transport himself inside the movies he had always dreamed of starring in -- but not without consequences.,2015,TV-14,41,['drama'],['MY'],1.0,,,,0.846,
tm824559,"Bikram: Yogi, Guru, Predator",MOVIE,The spectacular rise and scandalous fall of hot-yoga evangelist Bikram Choudhury is chronicled through archival footage and extensive insider interviews.,2019,,86,"['crime', 'documentation']",['US'],,tt10883004,6.7,7525.0,8.238,6.4
tm155014,Trailer Park Boys: Live at the North Pole,MOVIE,"Bubbles and the other boys get a letter from a TPB fan club president in Minneapolis, Minnesota to do a live show at the State Theatre for Christmas. Ricky goes along with it to make nice with Santa Jesus God after a rough-up the previous year, while Julian brings along Randy to sell 60/40 raffle tickets and make some money. Mr. Lahey sneaks along to spoil the boys' fun. A Netflix original production.",2014,,88,['comedy'],['CA'],,tt3596200,6.7,1114.0,2.061,7.0
ts268835,Sisyphus,SHOW,An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him.,2021,,71,"['drama', 'thriller', 'action', 'scifi', 'fantasy']",['KR'],1.0,tt13715448,7.0,3815.0,13.956,7.2
ts55939,Bonus Family,SHOW,"A new couple, their exes and their children navigate the emotional challenges and tricky logistics of blended family life in this Swedish dramedy.",2017,,44,"['drama', 'comedy', 'reality', 'family', 'documentation', 'music', 'european']",['SE'],4.0,tt0461629,2.9,16.0,11.3,7.3
tm290157,XV Beyond the Tryline,MOVIE,"A behind the scenes look at the sport of rugby with the 2015 Rugby World Cup as a backdrop, featuring interviews from players, coaches, referees and fans.",2016,,91,"['documentation', 'sport']",['GB'],,tt5254198,6.8,76.0,1.278,7.5
tm860261,To All the Boys: Always and Forever,MOVIE,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,2021,PG-13,115,"['romance', 'comedy', 'drama']",['US'],,tt10676012,6.3,25191.0,53.199,7.7
ts57744,Miniforce,SHOW,Four animal superheroes called the Miniforce transform into robots to protect small and defenseless creatures from the hands of scheming villains.,2014,TV-Y7,13,['animation'],['KR'],8.0,,,,4.796,6.0
tm854278,Rogue City,MOVIE,"Caught in the crosshairs of police corruption and Marseille’s warring gangs, a loyal cop must protect his squad by taking matters into his own hands.",2020,PG-13,116,"['crime', 'thriller', 'action', 'drama']",['FR'],,,,,10.026,5.863
ts29581,Unriddle,SHOW,"Detective Hu Xiaoman meets low level criminal Da Bao during an investigation of a missing heiress. Inspite of being on opposite sides of the law, the two work together to solve cases.",2010,TV-14,44,"['thriller', 'action', 'drama']",['SG'],2.0,tt6194390,8.0,25.0,0.6,
tm840723,Ramprasad Ki Tehrvi,MOVIE,"Ramprasad's entire family gathers under one roof for 13 days after his death, to perform and observe the Hindu traditions and rituals called the tehrvi. During the course, the family’s dynamics, politics, and insecurities come out, and then they realise that the importance of people and things are only evident in retrospect.",2019,,106,"['drama', 'family', 'comedy']",['IN'],,tt10196464,7.5,5385.0,2.54,6.1
tm464509,K. D.,MOVIE,"As his children plot his death to claim their inheritance, an aging patriarch leaves home, befriending a spunky boy who adds direction to his life.",2019,,119,['drama'],['IN'],,tt8747560,8.4,1787.0,1.848,7.6
tm86051,Black Friday,MOVIE,"Bombs tear through Bombay, wreaking havoc and polarising the citizens. With perpetrators at large, the state launches a massive drive to unmask the truth behind these events.",2004,R,161,"['crime', 'history', 'action', 'drama']",['IN'],,tt0400234,8.4,20768.0,5.753,7.4
ts224796,The Ghost Bride,SHOW,"In 1890s Malacca, Li Lan finds herself in the afterlife and becomes mired in a mystery linked to the sinister, deceased son of a wealthy family.",2020,TV-14,51,['drama'],"['TW', 'MY']",1.0,tt9690302,6.2,739.0,7.036,7.0
ts219895,Tiny Pretty Things,SHOW,"Follows the world of an elite ballet academy, and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin.",2020,TV-MA,56,"['thriller', 'drama']",['US'],1.0,tt10767748,5.9,9252.0,23.608,7.692
ts252661,La Línea: Shadow of Narco,SHOW,"Go inside La Línea, the Spanish beach town turned into Europe's drug trafficking hub, and meet the law enforcement officials determined to change that.",2020,TV-MA,30,"['documentation', 'crime']",['ES'],1.0,tt12875794,6.4,394.0,11.722,6.7
tm148041,What's Your Raashee?,MOVIE,"What's Your Raashee? Yogesh Patel, a young man in a hurry. Yogesh must find his dream girl within 10 days to save his family from utter ruin. Finding the dream girl is tough enough. Finding her in a hurry is even tougher.",2009,PG-13,192,"['comedy', 'drama', 'romance']",['IN'],,tt1242530,4.8,2732.0,1.912,4.9
tm849022,Hillbilly Elegy,MOVIE,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.",2020,R,117,['drama'],['US'],,tt6772802,6.7,41469.0,12.825,6.8
ts189314,Tiffany Haddish Presents: They Ready,SHOW,Tiffany Haddish introduces her favorite comedians in a series of stand-up performances.,2019,TV-14,23,"['comedy', 'reality']",['US'],2.0,tt10085386,6.5,563.0,0.961,6.2
tm1113921,In Vitro,MOVIE,"'In Vitro' is an otherworldly rumination on memory, history, place and identity set in Bethlehem decades after an eco-disaster.",2019,,27,[],[],,tt10545994,7.7,,,
tm352243,Interview with a Serial Killer,MOVIE,"In this jailhouse interview, Arthur Shawcross, the Genesee River Killer, shares candid details of his crimes and his surprising family bonds.",2008,PG-13,44,"['documentation', 'crime']",['US'],,tt6978288,5.9,611.0,1.378,5.1
